Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AT1G34370	-0.241783353754615	7.04600545171435	-1.93967769354914	0.0661623340464086	0.163909037689305	-5.04962946919332
AT1G61980	0.33908345932338	3.25789934357233	1.9389292241445	0.0662587648969109	0.16412864442149	-4.65729063964458
AT5G19680	0.219116663053188	5.38217197530054	1.93878320537433	0.0662775920546435	0.164155991130523	-4.98076586920225
AT1G60000	-1.44979347163747	3.11362029380814	-1.93850290122325	0.0663137467618394	0.164226243155495	-4.53989289293842
AT1G12880	0.422098354429961	2.01139132879521	1.93837680259902	0.0663300171328099	0.164247240826927	-4.38464847555301
AT1G62085	0.400299837673015	3.00883297824524	1.9381367141684	0.0663610052437159	0.164289050084248	-4.61113015685532
AT4G15760	-0.723672706894451	5.2759298860243	-1.93812522331273	0.0663624886844103	0.164289050084248	-4.99566738381291
AT5G53650	0.237693685693811	4.57397315647363	1.93796907811753	0.0663826495440551	0.164319663267811	-4.87661444455202
AT5G60260	-2.22805340664641	-1.79011787909711	-1.93777085489752	0.0664082511539947	0.164363735391125	-3.96379435966543
AT1G54570	0.299804354746334	4.6253706775575	1.93691018495592	0.0665195126195186	0.164619784693526	-4.90571912944034
AT5G04680	0.628228745926394	1.85502228180514	1.93627890235604	0.0666012251896686	0.164793633637339	-4.41685418402909
AT5G10610	-0.279629366478998	4.43321208964742	-1.93624669451087	0.0666053965175583	0.164793633637339	-4.84268017648422
AT1G29120	-0.261010136835555	4.79595302170291	-1.93591983013138	0.0666477426993793	0.164862925395928	-4.90019961772058
AT1G65920	0.265132568438109	3.36829693032554	1.93590978748735	0.066649044128278	0.164862925395928	-4.66274654450795
AT4G24800	0.237624313798023	6.61328598235993	1.93564244401777	0.0666836974972983	0.164929290536554	-5.05357763160247
AT5G54440	0.135487413996498	6.47905447697073	1.93551047707301	0.0667008090741285	0.16493721894128	-5.05109222271685
AT1G72150	-0.317509654739855	9.07069887998622	-1.93549703877066	0.0667025517777235	0.16493721894128	-5.04308797392172
AT1G50970	0.437411017791505	2.93945547288697	1.93530010649037	0.0667280949313805	0.164981027580753	-4.58010651022462
AT5G42630	0.432850003227497	4.01274097772772	1.93519656997841	0.0667415276287363	0.164994887113142	-4.77831692430921
AT1G35160	0.174456127072911	7.55161630211032	1.93500907998204	0.0667658584275899	0.165021348573631	-5.05708775795517
AT3G07120	0.644129857304871	-0.0106496551732352	1.93496454290106	0.0667716392092802	0.165021348573631	-4.09667310761015
AT5G05160	0.415387205299631	5.85165731407254	1.93493313231286	0.0667757164769009	0.165021348573631	-5.03229202842205
AT4G22285	0.272353492983925	4.93967607244735	1.93437102934935	0.0668487177470091	0.165182390119207	-4.94375207488513
AT4G14370	-0.874016969888603	3.1277230460847	-1.93425010084955	0.0668644321516976	0.165201855339637	-4.58520479626452
AT3G19190	-0.359233098837845	6.6456746626716	-1.93402708069156	0.0668934217137162	0.165233656434761	-5.05520882741341
AT3G14060	0.594783692937459	4.12352082599266	1.93397522237699	0.066900164174553	0.165233656434761	-4.7717283010197
AT1G42540	-0.186264309552505	4.7838221376324	-1.93396868428729	0.0669010142797764	0.165233656434761	-4.90600946167908
AT4G35890	0.219410909046548	6.71840958226282	1.93390990740309	0.0669086570838294	0.165233656434761	-5.05806776683553
AT5G49950	-0.280094268687491	4.91920805084314	-1.9337012463332	0.066935795676144	0.165268456577998	-4.95139472877896
AT1G30460	0.269120784382734	4.3940337772794	1.93357436883273	0.066952302199347	0.165268456577998	-4.85195915372235
AT5G15890	-0.976608384688173	3.76023521048829	-1.93357139988176	0.0669526884973197	0.165268456577998	-4.70096631385288
AT5G63560	0.623039501549751	6.79241713850311	1.93356048199477	0.0669541090690752	0.165268456577998	-5.05907284262764
AT1G19840	-0.564665663353798	2.82000147503212	-1.93321030551628	0.066999686115736	0.165337517128366	-4.52098020399966
AT5G19220	-1.97048475147583	4.11641530911736	-1.93318336569522	0.0670031935900368	0.165337517128366	-4.65863259787042
AT5G48900	0.326599682245459	4.89045555789264	1.93316475206447	0.0670056171170604	0.165337517128366	-4.91527115247329
AT2G46240	0.453624070081073	3.88190452041528	1.93279622404074	0.0670536160529825	0.16542048524525	-4.76621736292084
AT5G38550	-0.382290309207522	4.31746965759074	-1.93278609461876	0.0670549357884566	0.16542048524525	-4.84017820471311
AT5G53310	-0.181802096447684	5.48745630378254	-1.93256972383	0.0670831316440944	0.165470678101745	-4.99353561732143
AT3G22880	-0.308624859764016	2.9693112107578	-1.93183819885759	0.0671785361946556	0.16566589242611	-4.58401487914588
AT3G15250	0.528397741357879	2.50901942294698	1.93182772694174	0.0671799027981944	0.16566589242611	-4.53909909912026
AT3G10600	0.79373720385325	-0.424082221815772	1.93173592441916	0.0671918842410215	0.16566589242611	-4.0282074124869
AT2G40113	-0.57165485211122	5.11711688521978	-1.93172194626734	0.0671937087401918	0.16566589242611	-4.94891344184228
AT5G09760	-0.319788769510332	5.73652391787318	-1.93156241453031	0.0672145347303327	0.165697858977361	-5.03975694435367
AT3G13677	0.323113870923831	2.25778412741967	1.93146534315696	0.0672272096536138	0.165709726321115	-4.45132349768304
AT1G03520	-0.219512124966877	4.01319375749339	-1.93131407248317	0.0672469657632086	0.165739043410316	-4.79629695839062
AT3G24490	0.239672683888188	4.63142080606866	1.93091556125408	0.0672990363006458	0.165847987516672	-4.89439807278953
AT4G38710	0.313648493435398	6.26981440874387	1.93083123514989	0.0673100591374587	0.165855762316497	-5.05271367575308
AT2G28440	-0.910424621123196	2.83215075939596	-1.9298479461119	0.0674387092578173	0.166148981441995	-4.52294896356365
AT3G51960	0.50514471191426	2.40111266799577	1.92979652949133	0.0674454423998455	0.166148981441995	-4.4768202896454
AT1G66520	0.454538063777306	2.21106512148748	1.92974108866824	0.0674527031869351	0.166148981441995	-4.45069963697128
AT5G59740	0.385099307690316	3.19714043897925	1.92929512831215	0.0675111333326417	0.166273477117898	-4.62816085342638
AT2G01710	-0.170588285529733	5.07039976397525	-1.92913779007178	0.0675317585999941	0.166304844776621	-4.95504810871128
AT2G27100	0.1304062336175	6.21336532922516	1.92873843268848	0.0675841348306635	0.166414386430369	-5.05520894568973
AT1G30870	-1.18711803462794	6.92916680704458	-1.92860633263038	0.0676014678144335	0.166437624565319	-5.05689979630145
AT4G39780	-0.871238877245222	4.3355454809593	-1.9285200469714	0.067612791563004	0.166446064013561	-4.8117300371792
AT5G53045	0.34605350444886	3.30726476795252	1.92815861893102	0.0676602419829986	0.166537350989711	-4.66880464273162
AT5G38480	0.186314249293837	8.21678991350333	1.92811725654679	0.0676656741568725	0.166537350989711	-5.06515325780911
AT1G61420	0.559092741945622	1.94465068696165	1.92748855562269	0.0677482896560602	0.166721217131654	-4.41697834584286
AT3G51370	-0.174883028006726	7.129656736836	-1.92730207124856	0.0677728120655219	0.166762096222855	-5.07086991015856
AT4G33480	0.328957269251573	3.52359783435596	1.92716475708756	0.0677908736759387	0.166787070155087	-4.71035034489542
AT5G38747	0.553242533533155	0.424738431794228	1.92650537807459	0.0678776642608227	0.166972483010418	-4.14358808044826
AT3G54010	-0.362778363668336	6.44955495553748	-1.92647187416131	0.0678820768215978	0.166972483010418	-5.06768801728745
AT5G02940	-1.12328027718366	2.24440956588245	-1.92591869936387	0.0679549681267478	0.16713227489346	-4.39933109693722
AT5G58300	-0.217945228522893	6.22443475321448	-1.92577637284796	0.067973733523389	0.167158924716873	-5.06344856922446
AT3G53100	-0.443743365822518	6.34994740743451	-1.92565675259053	0.0679895086935091	0.167166022653236	-5.06644382475499
AT5G63150	0.299126309913896	5.01140810842986	1.92563422451467	0.0679924799918808	0.167166022653236	-4.96132640759117
AT5G25380	0.5010747100621	0.960639870284531	1.92541098870351	0.0680219294560646	0.167218251612536	-4.25693152843126
AT5G28220	0.293345504190966	3.96722840843545	1.92535294472987	0.0680295885118171	0.167218251612536	-4.80082958670856
AT1G55670	-2.8721773838166	5.72869927677012	-1.92468510246899	0.0681177668337291	0.167407392422951	-4.88996066914323
AT2G43945	-0.64091724773241	4.42789599116839	-1.92464988215884	0.0681224199337798	0.167407392422951	-4.8542205035531
AT5G43670	-0.152926328091872	5.09157858091173	-1.92441435405277	0.0681535437308355	0.167464355035087	-4.97355182498865
AT2G22600	0.564803786123169	1.67071113051078	1.92421790392642	0.0681795131760605	0.16749926829773	-4.39824848672111
AT5G49030	0.461646684797961	5.55677245069437	1.92418665965795	0.0681836442724299	0.16749926829773	-5.02131735369824
AT5G52980	0.320539056968121	3.95614966765408	1.92387548389618	0.0682247997799506	0.167580841221319	-4.79306674290632
AT2G35600	0.48257436613154	1.59113455394702	1.92377296032645	0.0682383641497484	0.16758118982463	-4.3767823540756
AT1G06330	-0.697629169559122	0.304698394408142	-1.92375423963678	0.0682408412454756	0.16758118982463	-4.12414270370859
AT2G29125	0.467150362705834	2.06276229085394	1.92363656542887	0.0682564135505274	0.167599906539909	-4.40412952908652
AT5G60270	-1.07813927033807	2.70303926420745	-1.92338445826392	0.0682897864685409	0.167643083237914	-4.44190456875153
AT1G05170	-0.228388337409001	4.23721506013646	-1.92338357795959	0.0682899030248561	0.167643083237914	-4.83535713912444
AT3G60150	0.326898121559093	2.00059276222501	1.92289719090901	0.0683543297382391	0.167781703642534	-4.42062539653477
AT1G62850	-0.25627744530043	3.5028474149344	-1.92250131593448	0.0684068068220374	0.167890963768605	-4.72156998555471
AT2G46610	-0.446648429399497	2.57134231888586	-1.92240137661146	0.0684200603703446	0.167903943260403	-4.55590475350805
AT3G44020	-1.44155906949202	0.872443835021543	-1.92208642799797	0.0684618423992493	0.167986920937746	-4.12631375840329
AT3G09290	-0.564015091407053	2.14885056182507	-1.92127599380483	0.0685694605261742	0.168223445497443	-4.45636523923105
AT1G02810	-0.52263922224425	6.00005674150052	-1.92124035287172	0.0685741967343229	0.168223445497443	-5.0677787771581
AT5G40870	0.207882981168646	4.32528712423493	1.92101083399857	0.0686047036667043	0.168257853181026	-4.86447152360031
AT3G10300	-0.693155998651664	4.81100195092251	-1.92090527876456	0.0686187377571248	0.168257853181026	-4.91622837764432
AT2G38270	-0.460781299448001	4.37978860584716	-1.92090076346894	0.0686193381444792	0.168257853181026	-4.84645060863441
AT1G30000	-0.201431894774053	5.67162431630497	-1.92089465721214	0.0686201500852599	0.168257853181026	-5.03365447495088
AT4G22300	0.267206016783935	4.66101670280468	1.92061715547957	0.0686570580625679	0.168328772267845	-4.91560693751043
AT1G04070	0.340946436189674	3.44614341910648	1.92048997224212	0.0686739793965298	0.16835067864622	-4.71671118106353
AT5G52190	-1.46439332326556	0.601452188706062	-1.92041554915707	0.06868388286221	0.168355377992487	-4.09100781944406
AT1G02530	1.00859256017501	-0.307054789613686	1.92020557063682	0.0687118314542808	0.168387538178695	-4.01785365847163
AT1G70330	-0.354697658719328	6.81818490928703	-1.92019694853391	0.068712979289048	0.168387538178695	-5.08086260774279
AT2G44350	-0.304018295888834	7.9685775215288	-1.92002768947823	0.0687355156654022	0.168419238976515	-5.07981158740191
AT5G12360	0.525104384406224	1.40778171380767	1.91997979163214	0.0687418943147028	0.168419238976515	-4.33749341776332
AT1G29830	1.11789190182955	0.0877133901124592	1.919879865579	0.0687552033420905	0.168427251163377	-4.08399226624507
AT5G54880	0.53103159589171	1.7756253694073	1.91983526494249	0.0687611443791281	0.168427251163377	-4.38352158689403
AT1G78140	-0.362490251500057	4.51892418837948	-1.91933912670184	0.0688272631108536	0.168569618493876	-4.89105351266167
AT1G70590	-0.277794635983886	4.76383085265459	-1.91848203044428	0.0689416176365331	0.168800962369635	-4.92949791264414
AT3G06710	0.879223163159901	-0.769906309285111	1.91847172781429	0.0689429932407241	0.168800962369635	-4.02633773571625
AT3G16140	-2.39893970982489	5.1942778030262	-1.91845112557953	0.0689457441177682	0.168800962369635	-4.85050482206838
AT5G23110	-0.2502196182294	7.20041585987967	-1.91830163118924	0.0689657079915661	0.168830231617955	-5.0860031035516
AT3G09180	-0.178603925934341	4.45198460352639	-1.91768345621086	0.0690483148262652	0.169012828209205	-4.88607864143534
AT4G27310	-0.908090209303599	4.06398553944222	-1.91753423176857	0.0690682687814819	0.169042041787256	-4.77351414981667
AT1G31550	1.04942230683657	-0.520610259496577	1.91744816104843	0.0690797802752768	0.169050588368102	-4.03038134322093
AT3G50670	0.260353100494067	6.48615487432758	1.91724427227342	0.0691070560466665	0.169053212223927	-5.082671154072
AT1G65580	-0.196713375231215	6.24921031072851	-1.91721249953325	0.0691113073857089	0.169053212223927	-5.07684020741575
AT5G09410	-0.186790446051289	5.81407802635144	-1.91720179180187	0.0691127401814503	0.169053212223927	-5.05310775347115
AT4G27670	-3.72389356509692	-1.34031641820303	-1.91720036666826	0.0691129308797821	0.169053212223927	-3.9844124340622
AT5G25500	0.620019292441226	1.35472968721079	1.9171390922534	0.0691211304997139	0.169053652504231	-4.32822882082026
ENSRNA049494614	0.735421618195218	0.056324031204079	1.91693512840342	0.0691484307139203	0.169092131719388	-4.08237926665151
AT2G29620	-1.10321690734463	3.73374466789352	-1.91690169645126	0.0691529064304007	0.169092131719388	-4.69201458524573
AT2G43840	-0.515052157177851	3.08483965156273	-1.91680709697061	0.0691655723588619	0.169103487047647	-4.62471333857734
AT1G79540	0.287806548733525	3.68217100423882	1.91665870921753	0.0691854441211435	0.169132455302529	-4.75749673919828
AT3G49400	-0.2334531805273	3.09323941146904	-1.91658444940039	0.0691953907223011	0.169137156357387	-4.6373831406511
AT1G52530	0.60527306238666	0.641187379929299	1.91645735904558	0.0692124165420242	0.16915915834271	-4.20709974107655
AT3G61420	-0.436082045750061	5.8661039120594	-1.91611064494274	0.0692588833142709	0.169253102279716	-5.05571565098462
AT5G67180	0.778699230786662	0.028802081407879	1.91601538496108	0.0692716549121416	0.169257682897407	-4.0935829551666
AT2G20050	-0.257142516095043	6.18170746302662	-1.91597689176805	0.0692768163206277	0.169257682897407	-5.07753834549464
AT2G39435	-0.307626921578341	3.83109701638784	-1.91585233701558	0.0692935197252204	0.169261615558273	-4.79205250383432
AT3G13430	-0.3375373648674	4.50134186792943	-1.91577566947681	0.0693038029839255	0.169261615558273	-4.8800482603744
AT5G66480	-0.430923784257629	3.54921612887795	-1.91574165382749	0.0693083658635067	0.169261615558273	-4.66620118338476
AT1G65310	-0.92877928912816	6.76327058513719	-1.91572541752557	0.0693105439041276	0.169261615558273	-5.08449411346235
AT5G18310	-0.264681689067722	6.00137809433368	-1.91547109573047	0.0693446681184663	0.169325333480513	-5.07062458286458
AT5G14890	0.411308883461255	2.16866690336042	1.91518791652732	0.0693826817644212	0.169398532730368	-4.47644132899826
AT4G13505	-0.523477390312986	1.07627165277512	-1.91500883631388	0.0694067307618244	0.1694376241412	-4.24846710867944
AT4G23493	-0.606882280733638	3.67549497267878	-1.91448231047299	0.0694774814022387	0.169579067615112	-4.7569852716111
AT4G34070	0.173469454575444	4.96833931045456	1.91445792749787	0.0694807593449583	0.169579067615112	-4.97184789641623
AT4G21534	-0.390281091341303	4.94241253254472	-1.91427017155269	0.069506005015442	0.169616710691355	-4.96051693339487
AT5G28900	0.170381396774698	5.28969451392613	1.91422354767661	0.0695122753160632	0.169616710691355	-5.00671767211704
AT1G06645	-2.0066952099968	0.456301730282287	-1.91411587237598	0.0695267581385092	0.169632414532381	-4.07009020654152
AT1G80460	-0.246226438923048	7.70656364688657	-1.91285161140378	0.0696970060401357	0.170028108705712	-5.09422371308029
AT1G07360	0.17072139719773	5.58499801557063	1.91247210237095	0.0697481831091194	0.170133267755177	-5.04328385793931
AT3G50420	0.582618041432401	0.830637192908071	1.91214202044366	0.0697927218137187	0.170222211712737	-4.22344755784995
AT1G05347	-0.695446753801181	-0.27676526987333	-1.91197624178671	0.069815100155054	0.170257092927873	-4.08874844146648
AT1G51800	-0.819176161069785	5.17703475018484	-1.91173724925122	0.0698473727100053	0.170310856811499	-4.97616895448724
AT2G47320	0.216002465191302	6.2970495354609	1.91161974529345	0.0698632447727692	0.170310856811499	-5.08704507745632
AT2G45640	0.235319863248296	5.73987903195314	1.91160994264599	0.0698645690269386	0.170310856811499	-5.0563971334658
AT1G16680	0.274025330777071	4.83878697657569	1.91157371356881	0.0698694634585316	0.170310856811499	-4.96296227033746
AT2G14880	-0.479313025012654	3.96520701084726	-1.91127994503452	0.0699091617964834	0.170387921224404	-4.82327311954099
AT4G03410	-0.323515833280982	2.67269536668679	-1.91109601608299	0.0699340271026002	0.170428819806106	-4.55916563581979
AT5G46470	-0.496383879045086	5.50412137474497	-1.9109327031748	0.0699561118603424	0.170462933535547	-5.01934442931961
AT2G27610	0.740481707752198	1.0825361246425	1.91077454064223	0.0699775059895301	0.170495356710506	-4.26302390961863
AT5G17350	-0.953996643113457	1.47180357569376	-1.91037787404363	0.070031187137117	0.170606428389047	-4.24195871372712
AT2G32990	0.514989248046568	6.113728989409	1.91030184933529	0.0700414797509543	0.170611785665602	-5.09027204813146
AT4G34740	0.461460239724693	4.21140331375659	1.91003868287676	0.0700771188610608	0.170678875284941	-4.86236118217779
AT3G45700	-0.257166838290644	5.90381236026435	-1.90976880031659	0.0701136840805659	0.170748204761822	-5.08225278198726
AT1G75890	1.57611716025013	-1.73134277601223	1.90962878382961	0.0701326609272764	0.170774690117476	-3.99765922832301
AT4G02040	0.38553092319216	2.23671808108328	1.90956601007936	0.0701411703069259	0.170775683768769	-4.51576160257081
AT2G42660	-0.449100321866118	3.08873040139973	-1.90942317977132	0.0701605352484136	0.170803104635242	-4.63799903294338
AT3G25790	-0.452815074858925	5.22231642872373	-1.90927699968795	0.0701803592276293	0.170831636549472	-5.03834274748548
AT4G29905	-0.355175854108504	7.71469918351562	-1.90887630900709	0.0702347235491794	0.170928647592865	-5.1003619644689
AT2G26310	0.467633982365773	2.66626654367443	1.90886373571476	0.0702364300497815	0.170928647592865	-4.57704122603672
AT5G07570	-0.932623195406867	2.43591922057224	-1.90875890587265	0.070250659422172	0.170937170262468	-4.71577273925802
AT5G53920	0.421483284142136	1.65217620751611	1.90871846058849	0.070256150054745	0.170937170262468	-4.39276089505583
AT2G46690	-0.285156036967993	6.18285739930188	-1.90858759609607	0.070273918098391	0.170960668610973	-5.08743071331001
AT3G09240	-0.729159949413174	4.19944476418008	-1.90817587703182	0.0703298448032098	0.171076982281521	-4.85460434586572
AT5G19960	0.217272624405846	4.20082134793504	1.90796543956432	0.070358445140256	0.171126805533241	-4.85990617364941
AT1G69810	-0.543130184647773	5.8807942365589	-1.90781310591954	0.0703791550362834	0.171157428260828	-5.06574782193647
AT2G13360	-2.20383463134943	6.73834008342023	-1.90738805894133	0.0704369689381781	0.17126618147145	-5.02657015792093
AT1G09070	-0.681857747543896	6.29205845122217	-1.90736487898021	0.070440123024548	0.17126618147145	-5.08011365284333
AT3G04830	0.196727881543172	5.97511648788241	1.90728480256591	0.0704510199411958	0.171272921273257	-5.08075809790953
AT3G09020	-0.66334707649156	4.29532852073237	-1.90705554233923	0.0704822262185115	0.171318653548506	-4.84580113782393
AT1G25240	-1.29421005805788	1.48769596306727	-1.90702719596739	0.0704860854946014	0.171318653548506	-4.25960691456579
AT3G29400	-0.348642803790631	4.03853033441043	-1.90667979571031	0.0705333981421577	0.171366253084979	-4.8293501626552
AT2G03470	-0.177534224194537	5.57404291826389	-1.90659438865604	0.0705450340601977	0.171366253084979	-5.04205088143811
AT3G49250	0.442515543830474	3.57905716915968	1.90658686348574	0.0705460593757698	0.171366253084979	-4.75517249147787
AT3G56850	0.229530053229056	4.82621084435647	1.90654247177054	0.0705521080795081	0.171366253084979	-4.95849903272303
AT3G15710	0.225723978307857	4.97180665957005	1.90652246025142	0.0705548349481838	0.171366253084979	-4.98600770138469
AT2G42170	-1.45233971980807	0.0117634388017364	-1.90643665617875	0.0705665280877297	0.171366253084979	-4.07655333452325
AT4G21440	-0.921111143121268	1.05503385103034	-1.90643593687779	0.070566626119266	0.171366253084979	-4.15551327264332
AT5G58003	0.230691222861258	3.9496308503311	1.90640601549018	0.0705707041285913	0.171366253084979	-4.83137554969654
AT5G09900	0.19797703951336	7.47540776880584	1.90576672969839	0.0706578824676713	0.171558185028624	-5.1064591336517
AT4G20235	-0.489404210293293	1.98292694848316	-1.90555593272066	0.0706866492751407	0.17160826519866	-4.46772632591145
AT5G43570	-1.4224180647072	-0.605392923098981	-1.90501678504958	0.0707602719839229	0.171767219417445	-4.05750031349475
AT5G51850	-0.763455281682209	1.39248706814157	-1.90491996079255	0.0707735008582728	0.171779550730269	-4.34532104050359
AT2G38940	-0.565104621534649	4.8896894550133	-1.90456427643844	0.0708221158752842	0.171865448882498	-4.97609952362754
AT3G10230	-0.386712845524517	6.06399159766112	-1.90454174051732	0.0708251970798035	0.171865448882498	-5.085047187658
AT1G70690	-0.525192195704394	4.94780683717715	-1.90385525977444	0.0709191121186034	0.172073536309871	-4.96928210535723
AT1G13870	0.233744526190997	3.80956012091771	1.90314642288119	0.0710162006031598	0.172269016368877	-4.79931778649276
AT3G13061	-2.10581227715182	0.175580106376696	-1.90307154409541	0.0710264634813814	0.172269016368877	-4.05268814156989
AT4G09970	0.509207114616886	1.25061004051156	1.90303075368994	0.0710320547589651	0.172269016368877	-4.30995534751086
AT1G55510	-0.322765931802679	3.65293748703396	-1.90302847796589	0.0710323667114934	0.172269016368877	-4.7705117196253
AT5G57590	0.312635741851016	3.84054488967931	1.90271786511112	0.0710749563252431	0.172352476629026	-4.83270673798015
AT4G19680	-1.17239249134571	4.17502099557121	-1.90263771348554	0.071085949944022	0.172359308122841	-4.76267742230891
AT5G62280	-0.445882966023598	4.13250706845484	-1.90217093768482	0.0711500027708438	0.172486097615455	-4.84397536741534
AT3G08660	0.47276935333025	0.658238515113324	1.90213740296447	0.0711546064925995	0.172486097615455	-4.21891348736659
AT1G78970	-0.708016553299659	1.39915760419635	-1.90203620360507	0.0711685009567756	0.172499942528324	-4.34642997386257
AT1G03910	0.17593675763669	6.21004737259051	1.90181796773631	0.0711984724173817	0.172552747592367	-5.10002940542222
AT3G47560	-0.609977210547681	2.90034668764678	-1.90167733065369	0.0712177927182818	0.17256989346165	-4.64878865693158
AT5G13630	-1.52372264799415	8.27100878139723	-1.90160773811487	0.0712273548383504	0.17256989346165	-5.10942915688442
AT3G02950	0.230555432266915	4.61504276371625	1.9015877139025	0.0712301064046404	0.17256989346165	-4.95290843472221
AT1G03350	-0.158592237603835	6.24897896391849	-1.90146326387439	0.0712472094236161	0.172589886284749	-5.10083525423367
AT4G33650	-0.167532487282031	5.81911125332079	-1.9014085239318	0.071254733412532	0.172589886284749	-5.081521329583
AT5G48320	-0.853251543219306	2.50276176201182	-1.90118011885038	0.0712861351665706	0.172632388632629	-4.51450026287379
AT4G16695	0.227157291590456	4.65770858509062	1.90116176132766	0.0712886595373356	0.172632388632629	-4.95541556945745
AT4G11820	0.24125877623029	7.10142869132284	1.90087029299927	0.0713287503256189	0.1727077911091	-5.11527522649019
AT5G42310	-0.814887768723149	4.00221641997676	-1.90081627190932	0.0713361829785074	0.1727077911091	-4.81013876188534
AT4G40060	-0.332926835491294	7.87967645059762	-1.90074320831954	0.0713462367343576	0.172712295631633	-5.11337099825578
AT3G45740	0.231946908463849	3.65383186838022	1.90049220722816	0.0713807846876372	0.17275911464621	-4.78287576058942
AT1G29450	-3.70811869629769	-1.99414967705938	-1.90048361092888	0.0713819681484105	0.17275911464621	-4.01766851084017
AT4G26960	0.388755445653788	1.95906698697617	1.90040496153238	0.0713927966876027	0.172765486646156	-4.45596912426225
AT5G23870	-0.375980406586598	3.04260804763411	-1.90021332551182	0.071419187404194	0.172793081422936	-4.66116234100545
AT1G72640	-1.32286602950862	2.28971753630995	-1.90017617493901	0.0714243045032195	0.172793081422936	-4.44583352221716
AT1G69400	0.490843397842222	2.01179822991376	1.90014360546857	0.0714287908690448	0.172793081422936	-4.47848238239597
AT5G54400	0.678287260477463	-0.642139105864839	1.89986174815904	0.0714676263866659	0.172867190387942	-4.06160658273104
AT2G02150	0.558125979644641	2.36314303517346	1.89969489444102	0.0714906249620549	0.172902980059674	-4.54123156659769
AT4G34710	-0.503949808792893	8.40093827154036	-1.89912678091729	0.071568980704983	0.173059058710525	-5.10713313581171
AT5G16560	0.354520586551074	3.93656879394234	1.89910214322296	0.0715723805099526	0.173059058710525	-4.85352052983497
AT3G63220	-0.314547902941352	3.72231850081068	-1.89902828919171	0.0715825726271702	0.173059058710525	-4.77416283916433
AT4G03150	-0.930650211825822	2.15301863786438	-1.89893631959065	0.0715952665413289	0.173059058710525	-4.45690597369634
AT2G13660	-0.862939582523714	-0.677854650491704	-1.89892950381379	0.0715962073536286	0.173059058710525	-4.05120563553417
AT5G10278	-0.523954715336358	2.56127838946882	-1.89870209142474	0.0716276043407752	0.173115099690844	-4.55509466657902
AT2G01070	0.151637430883078	5.16165524424914	1.89799236985219	0.071725667717236	0.173332233804807	-5.02289577449632
AT3G26510	-1.11584170140409	4.69757568723461	-1.89774765430503	0.0717595078182904	0.173384306282503	-4.88299735614531
AT3G44530	0.196533042773176	4.44490308845508	1.89765862000539	0.0717718232673745	0.173384306282503	-4.9282213110275
AT5G10300	0.206460198761283	3.84159138988441	1.89765813231142	0.0717718907315523	0.173384306282503	-4.81000684454851
AT3G27070	0.528653547468271	1.52440439634575	1.89753594051194	0.0717887956489302	0.173405272405116	-4.38781351793202
AT5G65400	-0.275583218973202	1.85516028425419	-1.89724505608158	0.0718290528396395	0.173482634493538	-4.44233080894119
AT3G14810	0.642529586888982	4.14196611278263	1.89718208315	0.0718377706434607	0.173483813170369	-4.87718691355624
AT1G49630	0.403319028187504	4.24285851212279	1.89677888532038	0.0718936103179175	0.173598774971558	-4.89308650767601
AT3G20475	0.627158534476234	0.677924616364309	1.89657092467292	0.0719224261173164	0.173639399332226	-4.26749402695341
AT3G09300	0.236007157055631	7.01396174263871	1.89653858106644	0.0719269086797439	0.173639399332226	-5.12247484665841
AT5G53760	0.248435857652692	5.03412832377039	1.89647497318316	0.0719357249346632	0.173640797162796	-5.0305760249586
AT1G19290	0.327032537045315	3.73652080651107	1.89632456849065	0.071956575282257	0.173671239632468	-4.80989034488084
AT3G25210	0.263603268419816	3.59846716267609	1.89625504910066	0.0719662144325812	0.173674619374793	-4.77426611733372
AT3G54320	0.37321002765073	4.44498920273445	1.89619470554791	0.0719745822354099	0.173674930577202	-4.92922069217976
AT2G02960	-0.414972712394396	6.53638815509312	-1.89572149086951	0.0720402322765733	0.173794161077536	-5.11845500760849
AT2G22900	0.301326316542881	5.51097117534254	1.89570861236275	0.0720420196736692	0.173794161077536	-5.07529754984917
AT5G24880	-0.87634728730201	4.42892342508875	-1.89566028451105	0.072048727403064	0.173794161077536	-4.90003705268708
AT5G64810	-0.834544568124663	0.139423510045196	-1.89553534396128	0.072066071239466	0.173816107749193	-4.20273879568932
AT5G03910	-0.335465735362265	4.2060190190224	-1.89546368527802	0.0720760203181759	0.173820216028732	-4.87796928418808
AT4G30830	0.652188656936044	0.999948585437201	1.89535257985207	0.0720914485625896	0.173833018371696	-4.32150276752594
AT5G45115	0.556913648835143	0.689399484226139	1.89530669086608	0.0720978216140295	0.173833018371696	-4.25449343931085
AT5G55340	1.36581948099908	-1.26604397189829	1.89503273973699	0.0721358781845924	0.173904884735957	-4.04579120061417
AT1G78830	-0.900909439670623	6.60815747504963	-1.89489962339879	0.0721543767292872	0.173929589645897	-5.11382322956718
AT5G15460	0.333327161121342	3.76261158944609	1.89463378393033	0.0721913316536755	0.173998773297448	-4.81773796365541
AT5G44790	-0.256038777527335	8.68621420462586	-1.89435464598056	0.0722301531309458	0.174069745603619	-5.1173942657782
AT3G08720	-0.299041199383275	5.25286984445339	-1.89430332320449	0.072237292909889	0.174069745603619	-5.02029009684014
